FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,DifferenceTotal,VotesTotal2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,PercentageDemocratOrRepublican,OnlyRepublicanPERCENTAGE2016,OnlyDemocratPERCENTAGE2016,VotesONLYRepublican2016,VotesONLYDDemocratic2016,,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
48129,"Erath County, Texas",32.21354,-98.23308,TX,County,Central-S,2160,11210,9050,13890.00,16,81,0,81,0.81,0,9050,0,,18379,0.51,0.04,0.01,0.78,0.25,0.23,790.4,1013,0.28,40081
48131,"Falls County, Texas",31.26551,-96.96367,TX,County,Central-S,1684,3441,1757,5248.00,32,66,0,66,0.66,0,1757,0,,21670,0.56,0.02,0.01,0.19,0.08,0.22,35,1083,0.28,41914
48133,"Fannin County, Texas",33.558351,-96.15103,TX,County,Central-S,2132,9548,7416,12044.00,18,79,0,79,0.79,0,7416,0,,16486,0.37,0.25,0.01,0.23,0.06,0.21,23.4,765,0.3,35491
48135,"Fayette County, Texas",29.852995,-96.91734,TX,County,Central-S,2144,8743,6599,11173.00,19,78,0,78,0.78,0,6599,0,,20337,0.47,0.07,0.01,0.1,0.05,0.17,38.1,891,0.28,43211
48137,"Fisher County, Texas",32.766103,-100.40188,TX,County,Central-S,403,1265,862,1729.00,23,73,0,73,0.73,0,862,0,,27032,0.43,0.07,0,0.19,0.08,0.12,25.8,950,0.27,49830
48139,"Floyd County, Texas",34.100705,-101.34933,TX,County,Central-S,435,1474,1039,1959.00,22,75,0,75,0.75,0,1039,0,,22709,0.47,0.04,0,0.29,0.02,0.17,4.4,899,0.27,44519
48141,"Foard County, Texas",33.985936,-99.75928,TX,County,Central-S,113,383,270,513.00,22,75,0,75,0.75,0,270,0,,21655,0.47,0.04,0,0.6,0.06,0.2,6.5,992,0.27,36898
48143,"Fort Bend County, Texas",29.579191,-95.69437,TX,County,Central-S,134686,117291,17395,262062.00,51,45,1,-51,0,0.51,0,17395,,20202,0.52,0.05,0.01,0.18,0.02,0.15,1.9,704,0.26,33442
48145,"Franklin County, Texas",33.097244,-95.20985,TX,County,Central-S,665,3585,2920,4380.00,15,82,0,82,0.82,0,2920,0,,34084,0.7,0.21,0.16,0.2,0.22,0.08,679.9,861,0.24,88516
48147,"Freestone County, Texas",31.709067,-96.19075,TX,County,Central-S,1471,6026,4555,7668.00,19,79,0,79,0.79,0,4555,0,,28189,0.52,0.04,0.01,0.13,0.07,0.14,37.3,284,0.27,42099
48149,"Frio County, Texas",28.883233,-99.11194,TX,County,Central-S,2444,1856,588,4400.00,56,42,1,-56,0,0.56,0,588,,22876,0.45,0.17,0.01,0.15,0.07,0.16,22.6,878,0.29,46526
48151,"Gaines County, Texas",32.776734,-102.66585,TX,County,Central-S,597,3907,3310,4620.00,13,85,0,85,0.85,0,3310,0,,15863,0.32,0.04,0.02,0.72,0.09,0.24,15.2,1134,0.28,34206
48153,"Galveston County, Texas",29.388483,-94.93877,TX,County,Central-S,43658,73757,30099,122888.00,36,60,0,60,0.6,0,30099,0,,21572,0.3,0.02,0,0.35,0.17,0.17,11.7,1502,0.31,50709
48155,"Garza County, Texas",33.17989,-101.32538,TX,County,Central-S,230,1225,995,1484.00,16,83,0,83,0.83,0,995,0,,30926,0.62,0.14,0.03,0.22,0.09,0.13,770.7,378,0.28,58333
48157,"Gillespie County, Texas",30.280825,-98.92632,TX,County,Central-S,2288,10446,8158,13202.00,17,79,0,79,0.79,0,8158,0,,16175,0.34,0.07,0,0.49,0.4,0.15,7.2,893,0.28,49947
48159,"Glasscock County, Texas",31.855233,-101.54468,TX,County,Central-S,34,553,519,604.00,6,92,0,92,0.92,0,519,0,,30117,0.61,0.01,0,0.21,0.08,0.12,23.5,1058,0.27,52814
48161,"Goliad County, Texas",28.685146,-97.39803,TX,County,Central-S,973,2620,1647,3708.00,26,71,0,71,0.71,0,1647,0,,31135,0.57,0.02,0,0.31,0.13,0.04,1.4,900,0.27,73335
48163,"Gonzales County, Texas",29.456893,-97.50846,TX,County,Central-S,1571,4587,3016,6325.00,25,73,0,73,0.73,0,3016,0,,30031,0.5,0.06,0,0.34,0.02,0.15,8.5,852,0.29,49369
48165,"Gray County, Texas",35.437533,-100.85614,TX,County,Central-S,701,6500,5799,7404.00,10,88,0,88,0.88,0,5799,0,,20288,0.4,0.08,0,0.48,0.13,0.22,18.6,1067,0.3,42291
48167,"Grayson County, Texas",33.652301,-96.64047,TX,County,Central-S,10301,35325,25024,47411.00,22,75,0,75,0.75,0,25024,0,,21738,0.49,0.05,0.01,0.26,0.07,0.15,24.3,926,0.28,49012
48169,"Gregg County, Texas",32.491047,-94.80063,TX,County,Central-S,11677,28764,17087,41747.00,28,69,0,69,0.69,0,17087,0,,24003,0.55,0.06,0.01,0.12,0.06,0.16,129.6,933,0.29,49261
48171,"Grimes County, Texas",30.485616,-95.99392,TX,County,Central-S,2194,7065,4871,9533.00,23,74,0,74,0.74,0,4871,0,,24064,0.55,0.2,0.01,0.17,0.09,0.18,445.9,273,0.35,50020
48173,"Guadalupe County, Texas",29.594293,-97.99395,TX,County,Central-S,18391,36632,18241,57818.00,32,63,0,63,0.63,0,18241,0,,20307,0.43,0.17,0,0.22,0.08,0.19,33.8,787,0.29,44795
48175,"Hale County, Texas",34.09455,-101.79035,TX,County,Central-S,2101,6366,4265,8856.00,24,72,0,72,0.72,0,4265,0,,26184,0.57,0.08,0.02,0.33,0.06,0.1,185,711,0.31,61825
48177,"Hall County, Texas",34.535342,-100.65815,TX,County,Central-S,164,893,729,1091.00,15,82,0,82,0.82,0,729,0,,18004,0.39,0.06,0.01,0.61,0.1,0.22,36.1,1005,0.31,40213
48179,"Hamilton County, Texas",31.751895,-98.10064,TX,County,Central-S,479,3060,2581,3620.00,13,85,0,85,0.85,0,2581,0,,19004,0.42,0.08,0,0.37,0.13,0.24,3.8,883,0.29,33324
48181,"Hansford County, Texas",36.272837,-101.30595,TX,County,Central-S,171,1730,1559,1947.00,9,89,0,89,0.89,0,1559,0,,23067,0.48,0.01,0.01,0.12,0.03,0.13,10.2,836,0.3,41207
48183,"Hardeman County, Texas",34.284963,-99.72178,TX,County,Central-S,249,1207,958,1513.00,17,80,0,80,0.8,0,958,0,,23969,0.46,0.01,0,0.46,0.17,0.17,6.1,920,0.28,50698
48185,"Hardin County, Texas",30.324505,-94.32961,TX,County,Central-S,2780,19606,16826,22780.00,12,86,0,86,0.86,0,16826,0,,19829,0.44,0.06,0,0.23,0.04,0.27,6,695,0.29,36992
48187,"Harris County, Texas",29.787777,-95.36305,TX,County,Central-S,707914,545955,161959,1312017.00,54,42,1,-54,0,0.54,0,161959,,25559,0.48,0.06,0.01,0.05,0.01,0.11,61.3,891,0.32,53872
48189,"Harrison County, Texas",32.548681,-94.35308,TX,County,Central-S,7151,18749,11598,26544.00,27,71,0,71,0.71,0,11598,0,,27899,0.56,0.2,0.06,0.38,0.23,0.19,2403.1,1703,0.27,54230
48191,"Hartley County, Texas",35.871789,-102.5535,TX,County,Central-S,173,1730,1557,1952.00,9,89,0,89,0.89,0,1557,0,,23236,0.49,0.22,0.01,0.12,0.05,0.16,72.9,900,0.33,48461
48193,"Haskell County, Texas",33.206034,-99.78593,TX,County,Central-S,314,1403,1089,1770.00,18,79,0,79,0.79,0,1089,0,,24566,0.43,0.08,0.01,0.25,0.09,0.09,4.1,1462,0.27,64182
48195,"Hays County, Texas",29.992158,-97.97745,TX,County,Central-S,33224,33826,602,72154.00,46,47,0,47,0.47,0,602,0,,22223,0.42,0.04,0.01,0.26,0.1,0.19,6.5,903,0.27,35607
48197,"Hemphill County, Texas",35.815645,-100.27162,TX,County,Central-S,181,1462,1281,1694.00,11,86,0,86,0.86,0,1281,0,,26873,0.68,0.04,0.01,0.31,0.06,0.17,231.7,678,0.24,59569
48199,"Henderson County, Texas",32.225623,-95.91533,TX,County,Central-S,5669,23650,17981,30041.00,19,79,0,79,0.79,0,17981,0,,29544,0.53,0.01,0.01,0.29,0.11,0.12,4.2,906,0.27,66505
48201,"Hidalgo County, Texas",26.242291,-98.15979,TX,County,Central-S,118809,48642,70167,173420.00,69,28,1,-69,0,0.69,0,70167,,21995,0.47,0.07,0.01,0.12,0.06,0.19,89.9,874,0.3,40921
48203,"Hill County, Texas",31.996685,-97.15674,TX,County,Central-S,2547,10108,7561,12970.00,20,78,0,78,0.78,0,7561,0,,14222,0.38,0.01,0.01,0.85,0.27,0.35,493.2,1571,0.34,34368
48205,"Hockley County, Texas",33.622461,-102.36549,TX,County,Central-S,1260,5809,4549,7309.00,17,79,0,79,0.79,0,4549,0,,21182,0.48,0.07,0.01,0.2,0.08,0.17,36.6,959,0.29,41521
48207,"Hood County, Texas",32.432285,-97.79623,TX,County,Central-S,4008,21382,17374,26259.00,15,81,0,81,0.81,0,17374,0,,21984,0.5,0.04,0,0.45,0.07,0.16,25.3,908,0.31,50124
48209,"Hopkins County, Texas",33.128329,-95.58163,TX,County,Central-S,2510,10707,8197,13537.00,19,79,0,79,0.79,0,8197,0,,30046,0.57,0.01,0.01,0.11,0.05,0.12,121.6,421,0.27,55472
48211,"Houston County, Texas",31.32575,-95.43398,TX,County,Central-S,1978,6205,4227,8302.00,24,75,0,75,0.75,0,4227,0,,21606,0.44,0.07,0.01,0.16,0.08,0.19,45.8,767,0.31,44076
48213,"Howard County, Texas",32.238246,-101.43652,TX,County,Central-S,1770,6637,4867,8722.00,20,76,0,76,0.76,0,4867,0,,19090,0.43,0.26,0.01,0.11,0.04,0.2,19.3,1231,0.28,33698
48215,"Hudspeth County, Texas",31.491717,-105.40189,TX,County,Central-S,324,503,179,871.00,37,58,0,58,0.58,0,179,0,,19965,0.47,0.07,0.01,0.38,0.1,0.15,38.9,901,0.31,47299
48217,"Hunt County, Texas",33.11076,-96.08453,TX,County,Central-S,6396,23910,17514,31549.00,20,76,0,76,0.76,0,17514,0,,14142,0.27,0.02,0.01,0.84,0.36,0.44,0.8,4571,0.26,32086
48219,"Hutchinson County, Texas",35.738621,-101.41986,TX,County,Central-S,854,7042,6188,8155.00,11,86,0,86,0.86,0,6188,0,,22341,0.49,0.08,0.01,0.14,0.06,0.2,102.5,840,0.27,43385
48221,"Irion County, Texas",31.284516,-100.97392,TX,County,Central-S,90,660,570,766.00,12,86,0,86,0.86,0,570,0,,23383,0.5,0.03,0.01,0.22,0.06,0.16,25,887,0.31,51508
48223,"Jack County, Texas",33.208587,-98.16999,TX,County,Central-S,314,2973,2659,3350.00,9,89,0,89,0.89,0,2659,0,,28055,0.47,0.02,0,0.27,0.02,0.09,1.5,1052,0.28,63054
48225,"Jackson County, Texas",28.921661,-96.57168,TX,County,Central-S,904,4266,3362,5302.00,17,80,0,80,0.8,0,3362,0,,24325,0.4,0.04,0.01,0.16,0.05,0.17,9.9,911,0.27,52030
48227,"Jasper County, Texas",30.774547,-94.0054,TX,County,Central-S,2590,10609,8019,13418.00,19,79,0,79,0.79,0,8019,0,,23418,0.47,0.08,0.01,0.3,0.06,0.13,17,829,0.32,52185
48229,"Jeff Davis County, Texas",30.680228,-104.1309,TX,County,Central-S,422,695,273,1190.00,36,58,0,58,0.58,0,273,0,,20254,0.4,0.16,0.01,0.06,0.03,0.18,38,939,0.29,41017
48231,"Jefferson County, Texas",29.98423,-94.06176,TX,County,Central-S,42443,42862,419,87616.00,48,49,0,49,0.49,0,419,0,,26958,0.63,0.02,0,0.37,0.16,0.07,1,2265,0.26,46364
48233,"Jim Hogg County, Texas",27.1266,-98.70243,TX,County,Central-S,1635,430,1205,2119.00,77,20,1,-77,0,0.77,0,1205,,23236,0.49,0.34,0.04,0.19,0.11,0.21,288,876,0.33,41147
48235,"Jim Wells County, Texas",27.70931,-98.08532,TX,County,Central-S,6694,5420,1274,12378.00,54,44,1,-54,0,0.54,0,1274,,19212,0.41,0.01,0.01,0.93,0.12,0.14,4.7,1136,0.27,36929
48237,"Johnson County, Texas",32.402071,-97.33679,TX,County,Central-S,10988,44382,33394,57602.00,19,77,0,77,0.77,0,33394,0,,20452,0.38,0.01,0.01,0.78,0.04,0.22,47.2,865,0.29,46200
48239,"Jones County, Texas",32.787722,-99.91239,TX,County,Central-S,936,4819,3883,5958.00,16,81,0,81,0.81,0,3883,0,,24816,0.5,0.03,0.01,0.19,0.07,0.12,208.2,725,0.3,55926
48241,"Karnes County, Texas",28.881819,-97.86627,TX,County,Central-S,1145,2965,1820,4198.00,27,71,0,71,0.71,0,1820,0,,14827,0.35,0.13,0.01,0.27,0.04,0.19,21.7,929,0.27,41079
48243,"Kaufman County, Texas",32.615497,-96.30183,TX,County,Central-S,10278,29587,19309,41262.00,25,72,0,72,0.72,0,19309,0,,19899,0.37,0.09,0,0.51,0.06,0.23,19.8,748,0.29,43986
48245,"Kendall County, Texas",29.897983,-98.73082,TX,County,Central-S,3643,15700,12057,20118.00,18,78,0,78,0.78,0,12057,0,,24954,0.52,0.11,0.01,0.17,0.07,0.13,132.3,781,0.27,57585
48247,"Kenedy County, Texas",26.860843,-97.739,TX,County,Central-S,99,84,15,186.00,53,45,1,-53,0,0.53,0,15,,35827,0.69,0.01,0.01,0.19,0.07,0.09,50.5,662,0.27,77764
48249,"Kent County, Texas",33.239207,-100.7183,TX,County,Central-S,59,360,301,434.00,14,83,0,83,0.83,0,301,0,,15157,0.37,0.04,0.01,0.78,0.18,0.33,0.3,1458,0.26,38451
48251,"Kerr County, Texas",30.046139,-99.19705,TX,County,Central-S,4681,17727,13046,23292.00,20,76,0,76,0.76,0,13046,0,,24839,0.52,0.01,0,0.17,0.03,0.09,0.9,903,0.26,43026
48253,"Kimble County, Texas",30.509525,-99.74915,TX,County,Central-S,206,1697,1491,1952.00,11,87,0,87,0.87,0,1491,0,,26334,0.6,0.02,0.01,0.25,0.06,0.15,45,1103,0.27,44113
48255,"King County, Texas",33.605457,-100.25444,TX,County,Central-S,5,149,144,159.00,3,94,0,94,0.94,0,144,0,,27502,0.46,0,0.01,0.27,0.07,0.19,3.7,1251,0.28,38750
48257,"Kinney County, Texas",29.304811,-100.43711,TX,County,Central-S,458,936,478,1430.00,32,65,0,65,0.65,0,478,0,,29836,0.45,0,0,0.18,0.19,0.06,0.3,911,0.28,64203
48259,"Kleberg County, Texas",27.464841,-97.85484,TX,County,Central-S,4716,4367,349,9512.00,50,46,1,-50,0,0.5,0,349,,16700,0.44,0.02,0.01,0.58,0.16,0.26,2.6,1360,0.27,39335
48261,"Knox County, Texas",33.534443,-99.71802,TX,County,Central-S,247,1078,831,1367.00,18,79,0,79,0.79,0,831,0,,18918,0.53,0.04,0.02,0.71,0.07,0.25,36.4,881,0.28,40884
48263,"Lamar County, Texas",33.652536,-95.56072,TX,County,Central-S,3583,14561,10978,18611.00,19,78,0,78,0.78,0,10978,0,,19396,0.42,0.06,0,0.32,0.08,0.21,4.4,851,0.27,36929
48265,"Lamb County, Texas",34.057561,-102.35721,TX,County,Central-S,771,3111,2340,3995.00,19,78,0,78,0.78,0,2340,0,,21468,0.5,0.13,0.01,0.07,0.04,0.19,54.9,907,0.33,41009
48267,"Lampasas County, Texas",31.145134,-98.21824,TX,County,Central-S,1483,6385,4902,8205.00,18,78,0,78,0.78,0,4902,0,,18744,0.4,0.05,0,0.55,0.1,0.22,13.8,1016,0.31,37111
48269,"La Salle County, Texas",28.353773,-99.16213,TX,County,Central-S,1129,872,257,2059.00,55,42,1,-55,0,0.55,0,257,,23423,0.6,0.04,0.01,0.18,0.07,0.17,27.6,713,0.28,50699
48271,"Lavaca County, Texas",29.392154,-97.00295,TX,County,Central-S,1170,7347,6177,8660.00,14,85,0,85,0.85,0,6177,0,,13307,0.28,0.01,0,0.78,0.07,0.22,4.6,1487,0.27,38012
48273,"Lee County, Texas",30.272047,-96.94727,TX,County,Central-S,1372,4997,3625,6535.00,21,76,0,76,0.76,0,3625,0,,24299,0.39,0.07,0,0.17,0.06,0.08,19.9,970,0.32,47041
48275,"Leon County, Texas",31.275533,-96.06294,TX,County,Central-S,909,6391,5482,7438.00,12,86,0,86,0.86,0,5482,0,,25123,0.44,0.11,0,0.23,0.07,0.12,26.4,629,0.28,52895
48277,"Liberty County, Texas",30.162001,-94.84679,TX,County,Central-S,4862,18892,14030,24266.00,20,78,0,78,0.78,0,14030,0,,24170,0.49,0.07,0.01,0.14,0.06,0.18,15.7,1073,0.3,45159
48279,"Limestone County, Texas",31.575449,-96.55163,TX,County,Central-S,1778,5796,4018,7739.00,23,75,0,75,0.75,0,4018,0,,19740,0.38,0.11,0.01,0.19,0.07,0.18,65.3,1158,0.28,47123
48281,"Lipscomb County, Texas",36.294317,-100.28888,TX,County,Central-S,135,1159,1024,1331.00,10,87,0,87,0.87,0,1024,0,,19352,0.42,0.18,0,0.2,0.09,0.22,25.8,905,0.34,37256
48283,"Live Oak County, Texas",28.31086,-98.10671,TX,County,Central-S,742,3464,2722,4302.00,17,81,0,81,0.81,0,2722,0,,29017,0.46,0.02,0,0.29,0.12,0.11,3.5,932,0.27,60810
48285,"Llano County, Texas",30.706247,-98.55544,TX,County,Central-S,1825,8299,6474,10445.00,18,79,0,79,0.79,0,6474,0,,21016,0.45,0.05,0.01,0.35,0.05,0.17,11.1,1040,0.28,51481
48287,"Loving County, Texas",31.813308,-103.60803,TX,County,Central-S,4,58,54,65.00,6,89,0,89,0.89,0,54,0,,33634,0.6,0.01,0.01,0.09,0.03,0.14,20.7,934,0.27,45096
48289,"Lubbock County, Texas",33.570085,-101.85206,TX,County,Central-S,28023,65651,37628,99006.00,28,66,0,66,0.66,0,37628,0,,34068,0.24,0,0,0.17,0,0.12,0.1,669,0.29,55819
48291,"Lynn County, Texas",33.156818,-101.80574,TX,County,Central-S,403,1546,1143,1998.00,20,77,0,77,0.77,0,1143,0,,23773,0.6,0.08,0.02,0.32,0.05,0.2,311.2,896,0.28,45719
48293,"McCulloch County, Texas",31.157132,-99.33996,TX,County,Central-S,482,2552,2070,3101.00,16,82,0,82,0.82,0,2070,0,,21639,0.44,0.03,0,0.48,0.08,0.2,6.6,892,0.28,41589
48295,"McLennan County, Texas",31.542166,-97.16641,TX,County,Central-S,27063,48260,21197,79065.00,34,61,0,61,0.61,0,21197,0,,20677,0.46,0.03,0.01,0.32,0.06,0.17,7.8,1066,0.29,39649
48297,"McMullen County, Texas",28.356089,-98.53779,TX,County,Central-S,40,454,414,499.00,8,91,0,91,0.91,0,414,0,,21660,0.55,0.15,0.02,0.24,0.08,0.22,226.5,1037,0.29,43488
48299,"Madison County, Texas",30.951954,-95.96281,TX,County,Central-S,881,3351,2470,4288.00,21,78,0,78,0.78,0,2470,0,,27375,0.41,0.01,0,0.32,0.09,0.19,0.6,1139,0.32,61571
48301,"Marion County, Texas",32.788771,-94.41688,TX,County,Central-S,1165,2983,1818,4238.00,28,70,0,70,0.7,0,1818,0,,15131,0.38,0.2,0.01,0.21,0.06,0.25,29.3,466,0.29,39030
48303,"Martin County, Texas",32.259437,-101.88878,TX,County,Central-S,266,1455,1189,1762.00,15,83,0,83,0.83,0,1189,0,,20337,0.46,0.22,0.01,0.04,0.01,0.23,27.7,381,0.31,34452
48305,"Mason County, Texas",30.750115,-99.21322,TX,County,Central-S,354,1656,1302,2057.00,17,81,0,81,0.81,0,1302,0,,20859,0.43,0.02,0.01,0.39,0.1,0.16,5.2,915,0.27,61896
48307,"Matagorda County, Texas",28.864957,-96.00774,TX,County,Central-S,3500,8366,4866,12195.00,29,69,0,69,0.69,0,4866,0,,27504,0.52,0.01,0,0.23,0.08,0.14,4.3,929,0.26,42820
48309,"Maverick County, Texas",28.74295,-100.38731,TX,County,Central-S,10397,2816,7581,13588.00,77,21,1,-77,0,0.77,0,7581,,23389,0.41,0.11,0.02,0.4,0.11,0.21,33.4,1100,0.32,41587
48311,"Medina County, Texas",29.294468,-99.03119,TX,County,Central-S,4634,12085,7451,17244.00,27,70,0,70,0.7,0,7451,0,,13668,0.35,0.01,0,0.9,0.33,0.31,42.4,1279,0.29,32248
48313,"Menard County, Texas",30.89726,-99.81017,TX,County,Central-S,154,682,528,864.00,18,79,0,79,0.79,0,528,0,,22413,0.5,0.03,0.01,0.49,0.05,0.18,34.7,1325,0.32,53440
48315,"Midland County, Texas",31.968193,-102.07476,TX,County,Central-S,10025,36973,26948,49203.00,20,75,0,75,0.75,0,26948,0,,18253,0.45,0.01,0,0.37,0.05,0.24,2.5,902,0.27,32580
48317,"Milam County, Texas",30.78017,-97.00618,TX,County,Central-S,2051,6364,4313,8664.00,24,73,0,73,0.73,0,4313,0,,33672,0.59,0.07,0.01,0.36,0.08,0.1,152.1,900,0.31,74811
48319,"Mills County, Texas",31.496048,-98.59423,TX,County,Central-S,243,1951,1708,2245.00,11,87,0,87,0.87,0,1708,0,,21248,0.43,0.1,0.01,0.25,0.05,0.19,24.3,1017,0.3,41849
48321,"Mitchell County, Texas",32.344047,-100.89279,TX,County,Central-S,354,1780,1426,2194.00,16,81,0,81,0.81,0,1426,0,,22651,0.56,0.01,0,0.18,0.07,0.13,6.6,748,0.26,38564
48323,"Montague County, Texas",33.664571,-97.74288,TX,County,Central-S,885,7526,6641,8604.00,10,87,0,87,0.87,0,6641,0,,15936,0.44,0.13,0.01,0.4,0.07,0.12,10.3,911,0.27,41363
48325,"Montgomery County, Texas",30.265414,-95.46503,TX,County,Central-S,45835,150314,104479,204621.00,22,73,0,73,0.73,0,104479,0,,24699,0.49,0.01,0.01,0.11,0.05,0.16,21.2,931,0.26,48996
48327,"Moore County, Texas",35.850272,-101.89808,TX,County,Central-S,1098,3977,2879,5284.00,21,75,0,75,0.75,0,2879,0,,32911,0.62,0.05,0.02,0.19,0.11,0.12,437.4,1042,0.25,70929
48329,"Morris County, Texas",33.059179,-94.71207,TX,County,Central-S,1425,3446,2021,4973.00,29,69,0,69,0.69,0,2021,0,,19770,0.38,0.03,0.08,0.52,0.28,0.15,24.3,900,0.3,42839
48331,"Motley County, Texas",34.084808,-100.78968,TX,County,Central-S,40,566,526,615.00,7,92,0,92,0.92,0,526,0,,20045,0.48,0.23,0.01,0.09,0.04,0.21,51.3,252,0.3,37954
48333,"Nacogdoches County, Texas",31.631498,-94.62903,TX,County,Central-S,6846,14771,7925,22620.00,30,65,0,65,0.65,0,7925,0,,18828,0.52,0.02,0.01,0.16,0.03,0.26,1.2,990,0.27,37936
48335,"Navarro County, Texas",32.067467,-96.46356,TX,County,Central-S,4002,11994,7992,16432.00,24,73,0,73,0.73,0,7992,0,,20362,0.53,0.18,0.01,0.18,0.09,0.26,68.1,947,0.32,38895
48337,"Newton County, Texas",30.845264,-93.73797,TX,County,Central-S,1156,4288,3132,5532.00,21,78,0,78,0.78,0,3132,0,,20327,0.46,0.14,0.01,0.25,0.11,0.21,47.3,1010,0.28,43091
48339,"Nolan County, Texas",32.376394,-100.40236,TX,County,Central-S,1029,3552,2523,4782.00,22,74,0,74,0.74,0,2523,0,,20431,0.37,0.21,0.01,0.03,0.02,0.16,15.5,934,0.28,39135
48341,"Nueces County, Texas",27.747148,-97.45894,TX,County,Central-S,49198,50766,1568,104405.00,47,49,0,49,0.49,0,1568,0,,19002,0.45,0.05,0.01,0.36,0.05,0.19,16.7,912,0.29,38742
48343,"Ochiltree County, Texas",36.326144,-100.82966,TX,County,Central-S,274,2628,2354,3001.00,9,88,0,88,0.88,0,2354,0,,23671,0.53,0.04,0.02,0.59,0.07,0.18,406,838,0.34,51222
48345,"Oldham County, Texas",35.380046,-102.55825,TX,County,Central-S,78,850,772,948.00,8,90,0,90,0.9,0,772,0,,23382,0.4,0.01,0.01,0.49,0.21,0.17,11.1,918,0.29,61773
48347,"Orange County, Texas",30.114604,-93.84205,TX,County,Central-S,5735,25513,19778,32000.00,18,80,0,80,0.8,0,19778,0,,22519,0.64,0.04,0.01,0.15,0.03,0.14,1.4,1501,0.29,54458
48349,"Palo Pinto County, Texas",32.754148,-98.26347,TX,County,Central-S,1708,8284,6576,10268.00,17,81,0,81,0.81,0,6576,0,,24736,0.47,0.09,0.01,0.07,0.02,0.14,245,334,0.3,48834
48351,"Panola County, Texas",32.156987,-94.32197,TX,County,Central-S,1835,8445,6610,10416.00,18,81,0,81,0.81,0,6610,0,,23655,0.44,0.02,0.01,0.2,0.06,0.19,29.5,952,0.29,40862
48353,"Parker County, Texas",32.777806,-97.76746,TX,County,Central-S,8344,46473,38129,56808.00,15,82,0,82,0.82,0,38129,0,,26525,0.47,0.16,0.01,0.09,0.04,0.13,29.7,802,0.31,48822
48355,"Parmer County, Texas",34.521153,-102.78485,TX,County,Central-S,485,1915,1430,2466.00,20,78,0,78,0.78,0,1430,0,,30692,0.62,0.02,0.01,0.11,0.04,0.11,129.5,903,0.29,67655
48357,"Pecos County, Texas",30.93155,-102.74934,TX,County,Central-S,1554,2468,914,4185.00,37,59,0,59,0.59,0,914,0,,19304,0.38,0.02,0.01,0.64,0.18,0.21,11.7,881,0.29,41813
48359,"Polk County, Texas",30.779134,-94.89507,TX,County,Central-S,4187,15176,10989,19850.00,21,76,0,76,0.76,0,10989,0,,20245,0.34,0.04,0.01,0.66,0.14,0.17,3.3,4764,0.29,44817
48361,"Potter County, Texas",35.257052,-101.84221,TX,County,Central-S,7657,19630,11973,28648.00,27,69,0,69,0.69,0,11973,0,,19498,0.42,0.11,0.01,0.14,0.06,0.2,43,1057,0.29,41401
48363,"Presidio County, Texas",29.986907,-104.2359,TX,County,Central-S,1458,652,806,2208.00,66,30,1,-66,0,0.66,0,806,,19861,0.49,0.11,0.05,0.37,0.14,0.23,133.3,908,0.31,38224
48365,"Rains County, Texas",32.880391,-95.79995,TX,County,Central-S,628,3968,3340,4701.00,13,84,0,84,0.84,0,3340,0,,16175,0.35,0.01,0.02,0.92,0.35,0.25,2,3855,0.26,34258
48367,"Randall County, Texas",35.067461,-101.89011,TX,County,Central-S,8367,43462,35095,54301.00,15,80,0,80,0.8,0,35095,0,,21946,0.43,0.03,0.01,0.08,0.04,0.14,47.7,229,0.3,47834
48369,"Reagan County, Texas",31.348795,-101.51161,TX,County,Central-S,167,709,542,904.00,19,78,0,78,0.78,0,542,0,,29124,0.69,0.03,0.02,0.18,0.04,0.1,132.4,912,0.27,64636
48371,"Real County, Texas",29.776707,-99.87286,TX,County,Central-S,262,1382,1120,1681.00,16,82,0,82,0.82,0,1120,0,,26633,0.3,0.03,0.01,0.59,0.2,0.1,2.9,1175,0.28,62376
48373,"Red River County, Texas",33.611601,-95.0581,TX,County,Central-S,1149,3926,2777,5161.00,22,76,0,76,0.76,0,2777,0,,17931,0.52,0.01,0,0.26,0.03,0.2,4.7,699,0.28,37294
48375,"Reeves County, Texas",31.313643,-103.60579,TX,County,Central-S,1659,1417,242,3184.00,52,45,1,-52,0,0.52,0,242,,19014,0.39,0.17,0,0.07,0.03,0.16,12.4,1037,0.31,34340
48377,"Refugio County, Texas",28.287784,-97.2098,TX,County,Central-S,1034,1830,796,2948.00,35,62,0,62,0.62,0,796,0,,15467,0.34,0.05,0.01,0.72,0.17,0.22,5.2,2635,0.28,39006
48379,"Roberts County, Texas",35.804817,-100.78716,TX,County,Central-S,20,524,504,554.00,4,95,0,95,0.95,0,504,0,,23174,0.45,0.07,0.01,0.49,0.04,0.16,9.6,770,0.28,43654
48381,"Robertson County, Texas",30.980833,-96.58017,TX,County,Central-S,2203,4668,2465,7035.00,31,66,0,66,0.66,0,2465,0,,36172,0.65,0.01,0,0.13,0.01,0.03,1,924,0.27,69424
